gauge_id gauge_name gauge_region gauge_lat gauge_lon area_ana area_gsim area_gsim_quality
18640000 aldeia_bau amazon -7.34610 -54.82360 nan 18335.42000 high
18650000 cajueiro amazon -5.65000 -54.52080 35600.00000 35728.17000 high
18700000 pedra_do_o amazon -4.52780 -54.01250 122000.00000 122720.80000 high
18849100 uhe_altamira amazon -3.29860 -52.20190 nan 451875.20000 high
18850000 altamira amazon -3.21470 -52.21220 448000.00000 452452.10000 high
18870000 aldeia_bacaja amazon -4.91610 -51.42830 nan 12864.99000 high
18880000 fazenda_cipauba amazon -3.73140 -51.56750 24700.00000 24776.45000 high
18901080 uhe_belo_monte amazon -3.10190 -51.77860 nan 487279.40000 high
18940000 fazenda_boa_esperanca amazon -2.21110 -52.80000 nan 12810.70000 high
18960000 porto_do_franca amazon -1.78330 -52.08330 nan 690.13110 high
19100000 iratapuru amazon -0.55440 -52.57970 nan 4435.47500 high
19150000 sao_francisco amazon -0.56920 -52.56920 nan 51766.67000 high
19200000 sao_pedro amazon -0.45670 -52.07810 735.00000 684.03450 medium
19300000 pancada amazon -0.17970 -51.75670 nan 2308.73100 high
19400000 acampamento_bacuri amazon 0.40670 -51.74330 nan 1001.49100 high
19950000 fazenda_santo_antonio tocantins-araguaia -3.48860 -51.20720 nan 2850.60100 high
19980000 caicara tocantins-araguaia -1.77220 -51.43080 1273.00000 nan nan
19985000 pacajas tocantins-araguaia -3.85110 -50.63970 2682.00000 0.21320 caution
20000900 rio_maranhao tocantins-araguaia -15.49000 -47.68580 376.00000 374.07400 high
20000950 ribeirao_palmeiras tocantins-araguaia -15.52810 -47.74190 nan 54.95824 caution
20001050 sonhem tocantins-araguaia -15.52310 -47.81580 nan 45.90257 caution
20001130 contagem_-_rua_do_mato tocantins-araguaia -15.60390 -47.88000 nan 0.20576 caution
20001200 contagem_-_vc_201 tocantins-araguaia -15.50080 -47.85420 139.00000 142.45650 high
20001300 salinas tocantins-araguaia -15.45420 -47.98170 168.00000 167.81470 high
20001400 palma tocantins-araguaia -15.48750 -48.04580 nan 0.20588 caution
20008000 rio_do_sal tocantins-araguaia -15.49810 -48.14060 161.00000 163.25190 high
20009000 sal_-__fazenda_monte_horebe tocantins-araguaia -15.48110 -48.10750 203.06000 nan nan
20017000 montante_ponte_df-128 tocantins-araguaia -15.50640 -47.61140 223.00000 nan nan
20050000 ponte_quebra_linha tocantins-araguaia -14.97750 -48.67390 nan 11248.35000 high
20090000 ahe_porteiras tocantins-araguaia -14.85580 -48.75830 nan 13839.75000 high
20090010 uhe_serra_da_mesa_porteiras_santa_barbara tocantins-araguaia -14.83360 -48.74970 13800.00000 1.65212 caution
20100000 jaragua tocantins-araguaia -15.71860 -49.32780 1970.00000 1994.13600 high
20100010 jaragua_-_ponte_da_br-153 tocantins-araguaia -15.71190 -49.33330 nan 2001.16900 high
20150000 fazenda_novo_uru tocantins-araguaia -15.99940 -49.99170 nan 308.45110 medium
20200000 uruana tocantins-araguaia -15.49610 -49.69080 3700.00000 3668.81500 high
20250000 uhe_serra_da_mesa_ceres tocantins-araguaia -15.27530 -49.55190 10600.00000 10616.05000 high
20489000 ahe_buriti_queimado tocantins-araguaia -14.84830 -49.21720 nan 16883.69000 high
20489100 uhe_serra_da_mesa_fazenda_cajupira tocantins-araguaia -14.79670 -49.17250 17000.00000 16968.15000 high
20490000 colonia_dos_americanos tocantins-araguaia -14.73970 -49.06390 nan 18353.43000 high
20500000 porto_uruacu tocantins-araguaia -14.51860 -49.04170 nan 34732.35000 high
20699000 uhe_serra_da_mesa_muquem_vau_da_onca tocantins-araguaia -14.56830 -48.15890 1610.00000 1605.11500 high
20700000 porto_rio_bagagem tocantins-araguaia -14.36920 -48.20330 nan 2908.23100 high
20899000 sao_luiz_do_tocantins tocantins-araguaia -14.24030 -48.02110 nan 4457.80600 high
20900000 tocantinzinho tocantins-araguaia -14.18360 -48.09030 nan 4644.98800 high
20950000 ponte_rio_preto tocantins-araguaia -13.98810 -47.92890 nan 860.07710 high
21050000 sao_felix_(a/b) tocantins-araguaia -13.53310 -48.13810 nan 57540.42000 high
21050020 ahe_sao_felix_-_mira_b_/_s._felix tocantins-araguaia -13.53250 -48.13750 nan 57540.42000 high
21080000 uhe_sao_salvador_barramento tocantins-araguaia -12.80860 -48.23860 63300.00000 64071.87000 caution
21210000 fazenda_espirito_santo tocantins-araguaia -15.32220 -47.38170 533.00000 nan nan
21220000 flores_de_goias tocantins-araguaia -14.45080 -47.04720 7210.00000 7466.83700 high
21289000 pch_riachao_jusante tocantins-araguaia -14.32720 -46.23110 370.00000 390.58940 medium
21300000 alvorada_do_norte tocantins-araguaia -14.47690 -46.49060 3760.00000 3928.09100 high
21500000 nova_roma_(faz.sucuri) tocantins-araguaia -13.76250 -46.83750 22600.00000 22854.52000 high
21510000 ponte_sao_mateus tocantins-araguaia -13.80970 -46.64940 nan 1052.01900 high
21550000 sao_domingos tocantins-araguaia -13.39470 -46.31890 nan 291.57600 high
21560000 fazenda_veneza tocantins-araguaia -13.49860 -46.78030 2840.00000 2884.32200 high
21580000 sao_vicente tocantins-araguaia -13.55140 -46.46940 409.00000 415.99450 high
21600000 uhe_peixe_angical_ponte_parana tocantins-araguaia -13.42500 -47.13830 29600.00000 29889.68000 high
21620000 4_km_jus_cach_do_funil tocantins-araguaia -13.43060 -47.27920 nan 30793.56000 high
21650000 montante_da_barra_do_palma tocantins-araguaia -12.62110 -47.88610 nan 40659.44000 high
21750000 lavandeira tocantins-araguaia -12.79360 -46.51220 1040.00000 1077.90000 high
21850000 uhe_peixe_angical_rio_da_palma tocantins-araguaia -12.41670 -47.19580 12400.00000 12807.49000 high
21890000 barra_do_palma tocantins-araguaia -12.60330 -47.86140 nan 17771.78000 high
21900000 parana tocantins-araguaia -12.61360 -47.89440 nan 58489.69000 high
22040000 fazenda_angical tocantins-araguaia -12.25110 -48.34670 nan 126743.80000 high
22043000 uhe_peixe_angical_barramento tocantins-araguaia -12.23420 -48.38610 126000.00000 nan nan
22050001 peixe tocantins-araguaia -12.02310 -48.53280 128000.00000 129156.20000 high
22100000 colonha tocantins-araguaia -12.39220 -48.71170 8720.00000 8787.93400 high
22130000 fazenda_salina tocantins-araguaia -13.19970 -49.14970 nan 857.13190 high
22150000 jacinto tocantins-araguaia -11.98190 -48.65720 13900.00000 13906.78000 high
22190000 porto_alegre tocantins-araguaia -11.61140 -47.04470 1780.00000 1794.42800 high
22220000 porto_jeronimo_-_faz._piracicaba tocantins-araguaia -11.75860 -47.83670 10300.00000 10138.52000 high
22250000 fazenda_lobeira tocantins-araguaia -11.53280 -48.28860 14500.00000 14461.84000 high
22280000 ipueiras tocantins-araguaia -11.24750 -48.45920 nan 168182.90000 high
22350000 porto_nacional tocantins-araguaia -10.70440 -48.41830 nan 176098.50000 high
22500000 miracema_do_tocantins tocantins-araguaia -9.56810 -48.38000 183355.00000 187108.30000 high
22680000 jatoba_(fazenda_boa_nova) tocantins-araguaia -9.99530 -47.47250 16900.00000 16951.10000 high
22700000 novo_acordo tocantins-araguaia -9.96330 -47.67470 18000.00000 18075.82000 high
22730000 porto_gilandia tocantins-araguaia -10.76670 -47.78330 nan 4698.33200 high
22750000 rio_das_balsas tocantins-araguaia -10.00030 -47.82750 nan 12155.90000 high
22850000 dois_irmaos tocantins-araguaia -9.31860 -47.80860 nan 9412.25000 high
22900000 porto_real tocantins-araguaia -9.30690 -47.92920 44100.00000 44065.08000 high
23100000 tupiratins tocantins-araguaia -8.39170 -48.11140 242000.00000 245742.30000 high
23130000 proximo_colinas_de_tocantins tocantins-araguaia -8.06920 -48.45170 nan 399.14050 high
23150000 itacaja tocantins-araguaia -8.39170 -47.76530 2800.00000 2855.06600 high
23200000 pedra_chorosa tocantins-araguaia -7.45000 -47.60000 nan 261537.00000 high
23220000 cachoeira_monte_lindo tocantins-araguaia -7.99390 -46.92690 3120.00000 2980.43000 high
23230000 jacare tocantins-araguaia -7.96330 -47.26110 4100.00000 4071.93700 high
23250000 goiatins tocantins-araguaia -7.70780 -47.31170 10100.00000 10025.80000 high
23251000 rio_itapecuru tocantins-araguaia -7.46190 -47.39220 1060.00000 nan nan
23300000 carolina tocantins-araguaia -7.33750 -47.47310 nan 278649.70000 high
23468000 fazenda_rio_farinha tocantins-araguaia -6.86470 -47.46060 nan 5121.21300 high
23600000 tocantinopolis tocantins-araguaia -6.28860 -47.39190 289000.00000 293998.40000 high
23610000 rio_itaueiras tocantins-araguaia -6.53530 -47.30360 1120.00000 nan nan
23650000 lajeado_novo tocantins-araguaia -6.19580 -47.04110 2520.00000 2522.71100 high
23700000 descarreto tocantins-araguaia -5.78940 -47.46890 297000.00000 302057.10000 high
23710000 itaguatins tocantins-araguaia -5.76720 -47.48190 nan 302107.80000 high
24030000 santa_rita_do_araguaia tocantins-araguaia -17.33330 -53.20000 nan 1801.31400 high
24050000 alto_araguaia tocantins-araguaia -17.30110 -53.21720 2080.00000 2094.74000 high
24060000 fazenda_barro_preto tocantins-araguaia -17.21670 -53.30000 nan 392.21050 high
24070000 montante_do_ribeirao_babilonia tocantins-araguaia -17.22080 -53.16310 1760.00000 1751.43900 high
24080000 fazenda_babilonia tocantins-araguaia -17.38330 -53.08330 nan 1297.25300 high
24090000 fazenda_vale_do_araguaia tocantins-araguaia -17.20000 -53.16670 nan 4433.48100 high
24100000 cachoeira_grande tocantins-araguaia -17.16110 -53.13860 nan 4475.81500 high
24150000 araguainha tocantins-araguaia -16.85690 -53.03780 nan 1198.66800 high
24180000 barra_do_peixe tocantins-araguaia -16.55750 -52.67060 nan 10937.74000 high
24196000 rio_do_peixe tocantins-araguaia -16.71860 -52.33220 1770.00000 1702.29900 high
24200000 torixoreu tocantins-araguaia -16.20060 -52.54970 18400.00000 18467.51000 high
24500000 tesouro tocantins-araguaia -16.07780 -53.54810 5280.00000 5188.32300 high
24650000 general_carneiro tocantins-araguaia -15.71110 -52.75440 nan 1929.39800 high
24700000 barra_do_garcas tocantins-araguaia -15.89140 -52.22780 36800.00000 36855.57000 high
24750000 sao_ferreira tocantins-araguaia -16.30250 -51.46920 6430.00000 6484.95000 high
24760000 pch_piranhas_montante tocantins-araguaia -16.61640 -51.77000 933.00000 885.39080 high
24765000 pch_piranhas_rio_areia tocantins-araguaia -16.60000 -51.80970 12.00000 12.07870 high
24770000 pch_piranhas_jusante tocantins-araguaia -16.58640 -51.81560 962.00000 930.56940 high
24780000 piranhas tocantins-araguaia -16.43060 -51.81640 1360.00000 1334.36800 high
24800000 peres tocantins-araguaia -15.88970 -51.85280 12000.00000 12082.53000 high
24850000 araguaiana tocantins-araguaia -15.73810 -51.82810 50100.00000 50231.80000 high
24900000 ivolandia tocantins-araguaia -16.51250 -50.99670 2060.00000 2068.53200 high
24950000 montes_claros_de_goias tocantins-araguaia -15.93970 -51.35750 10100.00000 9084.48100 medium
25070000 fazenda_paraiso tocantins-araguaia -15.91580 -50.07420 19.40000 19.72200 high
25080000 chaacara_corrego_fundo tocantins-araguaia -15.90080 -50.11060 nan 0.41092 caution
25090000 fazenda_paciencia tocantins-araguaia -15.91470 -50.12780 103.00000 112.17330 medium
25100000 balneario_cachoeira_grande tocantins-araguaia -15.92220 -50.17170 229.00000 232.55480 high
25120000 colonia_dos_alemaes tocantins-araguaia -15.89690 -50.43860 261.00000 225.59800 low
25130000 travessao tocantins-araguaia -15.53580 -50.70470 5310.00000 5316.76400 high
25140000 fazenda_agua_limpa tocantins-araguaia -15.36250 -51.17560 3280.00000 3319.86400 high
25200000 aruana tocantins-araguaia -14.91280 -51.08140 76300.00000 77159.90000 high
25500000 ponte_rio_tesouras tocantins-araguaia -14.71670 -50.50000 nan 1796.62500 high
25700000 bandeirantes tocantins-araguaia -13.68970 -50.80000 92300.00000 93500.15000 high
25750000 rio_crixas-acu tocantins-araguaia -13.89860 -49.95140 8660.00000 8728.71500 high
25800000 jusante_do_rio_pintado tocantins-araguaia -13.56140 -50.40110 18300.00000 18383.91000 high
25850000 passagem_rio_crixas tocantins-araguaia -13.91360 -50.52970 nan 3087.19200 high
25950000 luiz_alves tocantins-araguaia -13.20970 -50.58500 nan 118346.00000 high
26015000 jusante__barra_do_forquilha tocantins-araguaia -12.88360 -50.83220 nan 10855.67000 high
26030000 fazenda_telesforo tocantins-araguaia -11.91670 -50.66670 nan 135504.00000 high
26040000 rio_das_mortes tocantins-araguaia -15.31470 -54.17580 nan 5241.03200 high
26045000 presidente_murtinho tocantins-araguaia -15.63330 -53.88330 nan 448.87250 high
26050000 toriqueje tocantins-araguaia -15.24920 -53.05580 17700.00000 17517.37000 high
26100000 xavantina tocantins-araguaia -14.67250 -52.35500 25300.00000 25171.60000 high
26150000 rio_pindaiba tocantins-araguaia -14.59970 -51.71970 9390.00000 9378.85200 high
26200000 trecho_medio tocantins-araguaia -14.08670 -51.69640 41100.00000 40779.91000 high
26300000 santo_antonio_do_leverger tocantins-araguaia -12.29190 -50.96360 59300.00000 59545.41000 high
26350000 sao_felix_do_araguaia tocantins-araguaia -11.61810 -50.66250 194000.00000 198426.90000 high
26400000 luciara tocantins-araguaia -10.71670 -50.60000 nan 201185.40000 high
26700000 jusante_crisostomo tocantins-araguaia -10.28330 -50.41670 nan 227888.20000 high
26710000 barreira_do_pequi tocantins-araguaia -12.09860 -49.94810 8150.00000 6481.83500 low
26711000 fazenda_cobrape tocantins-araguaia -11.46440 -50.00780 10500.00000 nan nan
26720000 praia_alta tocantins-araguaia -12.41780 -49.58920 6610.00000 6688.95900 high
26730000 projeto_rio_formoso tocantins-araguaia -11.83920 -49.77110 9040.00000 nan nan
26750000 projeto_rio_formoso tocantins-araguaia -12.06670 -49.73330 nan 8793.66200 medium
26790000 ponte_rio_duere tocantins-araguaia -11.32310 -49.25920 1420.00000 1429.02300 high
26800000 barreira_da_cruz tocantins-araguaia -10.56470 -49.93420 35800.00000 39414.11000 medium
27060000 rio_maria tocantins-araguaia -7.30830 -50.04310 nan nan nan
27100000 caseara tocantins-araguaia -9.73330 -50.01670 nan 5838.82800 high
27110000 rio_do_coco tocantins-araguaia -9.50030 -49.98310 6370.00000 6326.08200 high
27300000 rio_caiapo tocantins-araguaia -9.30000 -49.70000 nan 3887.44100 high
27370000 fazenda_craveiro tocantins-araguaia -9.60360 -48.97080 186.00000 180.09790 high
27380000 ponte_rio_piranhas tocantins-araguaia -9.18390 -49.37750 1660.00000 1664.80100 high
27500000 conceicao_do_araguaia tocantins-araguaia -8.26940 -49.25940 332000.00000 330989.30000 high
27530000 bernardo_sayao tocantins-araguaia -7.87580 -48.87750 1790.00000 1770.18600 high
27540000 chacara_vila_rica tocantins-araguaia -7.84440 -50.04500 1470.00000 nan nan
27550000 arapoema tocantins-araguaia -7.61360 -49.04530 1150.00000 1198.71700 high
27660000 rio_maria tocantins-araguaia -7.30830 -50.04310 805.00000 nan nan
28150000 muricilandia tocantins-araguaia -7.14640 -48.61080 1580.00000 1587.48500 high
28200000 ponte_rio_lontra tocantins-araguaia -7.20750 -48.29580 1330.00000 1335.03800 high
28240000 piraque tocantins-araguaia -6.67170 -48.46970 3470.00000 3447.18500 high
28300000 xambioa tocantins-araguaia -6.40970 -48.54220 377000.00000 377622.00000 high
28320000 ponte_rio_corda tocantins-araguaia -6.46670 -48.20000 nan 2170.26900 high
28840000 montante_do_rio_ronca tocantins-araguaia -6.04280 -48.19970 1530.00000 1489.47400 high
28850000 araguatins tocantins-araguaia -5.65140 -48.13250 388000.00000 389438.20000 high
29020000 fazenda_caicara tocantins-araguaia -6.81470 -50.54030 340.00000 nan nan
29050000 maraba tocantins-araguaia -5.33860 -49.12440 703000.00000 709486.90000 high
29070100 parauapebas tocantins-araguaia -6.09140 -49.90440 6850.00000 nan nan
29080000 fazenda_rio_branco tocantins-araguaia -5.78330 -49.80000 nan 8863.00900 high
29100000 fazenda_alegria tocantins-araguaia -5.48670 -49.22140 37500.00000 37541.79000 high
29200000 itupiranga tocantins-araguaia -5.12810 -49.32420 746000.00000 753401.10000 high
29680080 uhe_tucurui_barramento tocantins-araguaia -3.83220 -49.64560 764000.00000 nan nan
29690000 tucurui_-_7_km_a_montante tocantins-araguaia -3.78330 -49.68330 nan 774071.60000 high
29700000 tucurui tocantins-araguaia -3.75780 -49.65330 nan 774134.60000 high
30050000 estirao_do_cricou amazon 3.05220 -51.93080 22200.00000 22146.10000 high
30055000 ponte_cassipore amazon 2.11780 -51.42190 3330.00000 3398.44600 high
30058000 cooperativa_1._braco amazon 3.03390 -51.46110 514.00000 500.26480 high
30060000 retiro_santa_isabel amazon 3.05000 -51.36670 nan 4098.72600 high
30070000 cunani amazon 2.01720 -51.36110 296.00000 296.62200 high
30075000 tartarugal_grande amazon 1.05060 -50.92500 1810.00000 1806.16400 high
30080000 capivara amazon 0.15000 -51.70640 10600.00000 10153.80000 high
30100000 ramos amazon 0.96670 -51.60000 nan 4128.95300 high
30200000 leonidas_(bambu) amazon 0.79250 -51.60640 nan 15177.45000 high
30300000 serra_do_navio amazon 0.06720 -52.01560 10800.00000 10794.65000 high
30400000 porto_platon amazon 0.70750 -51.43890 nan 30519.53000 high
31020000 cachoeira_tracambeua tocantins-araguaia -3.51280 -49.21330 5000.00000 4886.87500 high
31490000 vila_capoeira tocantins-araguaia -1.86690 -47.05470 3440.00000 3421.23500 high
31500000 cachoeirinha tocantins-araguaia -1.55000 -47.06670 nan 4937.85000 high
31520000 bom_jardim tocantins-araguaia -1.54060 -47.06560 5220.00000 4937.20900 high
31600000 marambaia tocantins-araguaia -1.65220 -47.11670 nan 36.08910 medium
31650000 tauiri tocantins-araguaia -3.50000 -48.83330 nan 20455.51000 high
31680000 fazenda_maringa tocantins-araguaia -3.13720 -48.08470 25900.00000 26257.79000 high
31700000 badajos tocantins-araguaia -2.51280 -47.76810 32200.00000 32913.40000 high
31850000 porto_de_minas tocantins-araguaia -1.35310 -48.15330 nan 68.98450 medium
32300000 arraial western_ne_atlantic -1.31670 -47.11670 nan 262.70100 medium
32320000 tentugal western_ne_atlantic -1.31670 -46.98330 nan 610.83210 medium
32350000 nova_mocajuba western_ne_atlantic -1.27280 -46.88940 1130.00000 1090.54400 high
32400000 sete_ilhas western_ne_atlantic -1.85810 -46.70890 nan 1777.99600 high
32450000 tararua western_ne_atlantic -1.70000 -46.60000 nan 2716.85900 high
32450002 tararua_-_ponte western_ne_atlantic -1.73530 -46.59140 2630.00000 2701.87600 high
32540000 fazenda_rural_zebu western_ne_atlantic -3.31970 -46.84560 16300.00000 16351.77000 high
32550000 cafezal western_ne_atlantic -2.77170 -46.80280 4690.00000 4640.44000 high
32580000 caninde western_ne_atlantic -2.56220 -46.49690 nan 26233.02000 high
32600000 camiranga western_ne_atlantic -1.80000 -46.28330 nan 32339.14000 high
32620000 alto_bonito western_ne_atlantic -1.80060 -46.31610 32900.00000 32825.99000 high
32740000 maracacume western_ne_atlantic -2.05360 -45.95560 2200.00000 2515.84700 low
32830000 alto_turi western_ne_atlantic -2.94420 -45.66720 3870.00000 3892.60700 high
32850000 br-316_/_rio_parua western_ne_atlantic -2.50310 -45.78500 724.00000 744.87390 high
33025000 vale_do_pindare western_ne_atlantic -4.69610 -46.93420 5480.00000 5496.67600 high
33050000 ponte_br-222 western_ne_atlantic -4.29890 -46.49440 nan nan nan
33070000 fazenda_varig western_ne_atlantic -4.20080 -46.48720 10400.00000 10416.33000 high
33075000 ponte_br-222 western_ne_atlantic -4.29890 -46.49440 4750.00000 nan nan
33080000 alto_alegre western_ne_atlantic -3.66470 -45.84170 23400.00000 23434.73000 high
33170000 esperantina western_ne_atlantic -4.03310 -45.77890 5930.00000 5872.54300 high
33190000 pindare-mirim western_ne_atlantic -3.66000 -45.46690 35400.00000 35353.15000 high
33205000 fazenda_remanso western_ne_atlantic -5.76670 -45.98280 3730.00000 3757.06900 high
33212000 papagaio western_ne_atlantic -5.98330 -45.40030 nan 46.52760 low
33214000 sao_carlos western_ne_atlantic -5.88860 -45.31280 523.00000 535.09070 high
33215000 rio_corda_ii western_ne_atlantic -5.73500 -45.31830 3000.00000 3030.53100 high
